period,tranDur,radE,earthFlux,eqTemp,effTemp,radS,actual_label,predicted_label,confidence_positive,confidence_negative
0.030521,0.348178,0.136453,0.010773,0.146120,0.057260,0.138708,1.000000,1.000000,0.942358,0.057642
0.050414,0.667500,0.116667,0.015280,0.174100,0.058380,0.250000,1.000000,1.000000,0.944214,0.055786
0.004530,0.267520,0.012220,0.621327,0.226400,0.891200,0.229900,0.000000,0.000000,0.101212,0.898788
0.015828,0.036430,0.001800,0.007820,0.075800,0.559600,0.114500,1.000000,1.000000,0.947576,0.052424
0.019408,0.060968,0.044960,0.003792,0.063300,0.570200,0.079900,0.000000,0.000000,0.043045,0.956955
0.001333,0.059775,0.030040,0.194527,0.169200,0.604600,0.097200,0.000000,0.000000,0.012329,0.987671
0.007467,0.036330,0.001040,0.027125,0.103500,0.616100,0.116900,1.000000,1.000000,0.875678,0.124322
0.007718,0.018400,0.000900,0.001501,0.050200,0.397500,0.050900,1.000000,1.000000,0.893909,0.106091
0.205306,0.078600,0.002480,0.000229,0.031400,0.604500,0.095500,0.000000,1.000000,0.675258,0.324742
0.022111,0.210603,0.029945,0.000950,0.079633,0.037610,0.065673,1.000000,1.000000,0.932904,0.067096
0.038378,0.055880,0.002820,0.001853,0.052900,0.548100,0.103600,1.000000,1.000000,0.951809,0.048191
0.002754,0.041500,0.001680,0.137441,0.155300,0.641900,0.118800,0.000000,0.000000,0.296085,0.703915
0.021813,0.043791,0.003380,0.003933,0.063900,0.560100,0.099900,1.000000,1.000000,0.929980,0.070020
0.151779,0.026150,0.004350,0.003401,0.061600,0.632800,0.313400,1.000000,1.000000,0.581820,0.418180
0.000755,0.026190,0.000470,0.349452,0.196100,0.560600,0.096200,0.000000,0.000000,0.075153,0.924847
0.598318,0.160700,0.001270,0.000021,0.017300,0.521600,0.073500,0.000000,0.000000,0.268108,0.731892
0.049546,0.363900,0.130889,0.006127,0.138600,0.065620,0.147000,1.000000,1.000000,0.940827,0.059173
0.199707,0.188020,0.031455,0.000245,0.056728,0.049850,0.089908,1.000000,1.000000,0.939411,0.060589
0.195111,0.325000,0.136915,0.000131,0.052900,0.049518,0.082000,1.000000,1.000000,0.806805,0.193195
0.020189,0.062510,0.001390,0.009389,0.079400,0.617800,0.126700,1.000000,1.000000,0.868942,0.131058
0.019281,0.141745,0.177948,0.000300,0.059707,0.032640,0.036985,1.000000,1.000000,0.870086,0.129914
0.017446,0.060897,0.063460,0.005115,0.068200,0.575900,0.094500,0.000000,0.000000,0.057021,0.942979
0.005083,0.059139,0.004400,0.029694,0.105900,0.578000,0.100000,0.000000,0.000000,0.344756,0.655244
0.452101,0.126900,0.002080,0.000099,0.025400,0.627600,0.095600,0.000000,0.000000,0.366449,0.633551
0.000934,0.034910,0.000990,0.228980,0.176300,0.576600,0.086600,0.000000,0.000000,0.054531,0.945469
0.001434,0.018868,0.046580,0.320929,0.192000,0.601700,0.133900,0.000000,0.000000,0.033120,0.966880
0.015413,0.034020,0.002820,0.003456,0.061800,0.524000,0.085600,0.000000,1.000000,0.915492,0.084508
0.072041,0.352700,0.108839,0.007356,0.145000,0.071760,0.234000,1.000000,1.000000,0.742170,0.257830
0.003179,0.010246,0.001210,0.034701,0.110100,0.551100,0.085700,1.000000,1.000000,0.786500,0.213500
0.000899,0.024370,0.001510,0.905670,0.248900,0.571200,0.187200,0.000000,0.000000,0.195263,0.804737
0.047424,0.249881,0.105506,0.002098,0.097063,0.053770,0.087758,1.000000,1.000000,0.954676,0.045324
0.188664,0.051790,0.002020,0.000068,0.023200,0.478800,0.067200,1.000000,1.000000,0.716731,0.283269
0.032421,0.253500,0.124447,0.003680,0.122000,0.055707,0.121000,1.000000,1.000000,0.954025,0.045975
0.000593,0.008110,0.000860,0.462658,0.210300,0.592600,0.088700,0.000000,0.000000,0.153615,0.846385
0.053090,0.587600,0.032980,0.020907,0.188300,0.069270,0.165000,0.000000,1.000000,0.728961,0.271039
0.015936,0.324400,0.144804,0.054023,0.238800,0.065890,0.199000,1.000000,1.000000,0.792652,0.207348
10.940622,0.353400,0.043938,0.000171,0.056600,0.053590,0.085000,1.000000,1.000000,0.933670,0.066330
0.215956,0.104250,0.003360,0.000403,0.036100,0.616300,0.131300,1.000000,1.000000,0.698973,0.301027
0.419975,0.121687,0.001530,0.000051,0.021500,0.531600,0.087200,0.000000,0.000000,0.311604,0.688396
0.027536,0.239000,0.111685,0.005299,0.256500,0.056470,0.241000,0.000000,0.000000,0.466402,0.533598
0.053910,0.195400,0.022218,0.000915,0.086100,0.054050,0.087000,1.000000,1.000000,0.954202,0.045798
0.101466,0.551900,0.112199,0.002122,0.106300,0.056600,0.122000,1.000000,1.000000,0.911251,0.088749
0.002312,0.023170,0.039730,6.514027,0.407400,0.488300,1.842700,0.000000,0.000000,0.039600,0.960400
0.059337,0.108900,0.199345,0.000037,0.038500,0.033220,0.053000,1.000000,1.000000,0.919196,0.080804
0.023330,0.300500,0.156213,0.121076,0.295100,0.059865,0.156000,0.000000,1.000000,0.778866,0.221134
0.098787,0.188520,0.021083,0.000068,0.041178,0.037593,0.046062,1.000000,1.000000,0.955063,0.044937
0.571281,0.218270,0.003650,0.000262,0.032400,0.708100,0.161900,1.000000,0.000000,0.330633,0.669367
0.010224,0.018140,0.024430,0.738341,0.236400,0.467300,1.682300,0.000000,0.000000,0.266893,0.733107
0.064096,0.847374,0.174518,0.027371,0.184478,0.063160,0.318048,1.000000,1.000000,0.854339,0.145661
0.022673,0.066324,0.030920,0.005167,0.068400,0.561900,0.115300,0.000000,0.000000,0.085738,0.914262
0.394719,0.618600,0.163498,0.001767,0.101500,0.104160,0.182000,1.000000,1.000000,0.684306,0.315694
0.003657,0.020640,0.001320,0.082852,0.136800,0.607800,0.127100,1.000000,1.000000,0.871718,0.128282
0.005757,0.023090,0.000830,0.033297,0.108900,0.620800,0.102400,1.000000,1.000000,0.719549,0.280451
0.389876,0.033360,0.003760,0.000044,0.020700,0.528900,0.079000,1.000000,1.000000,0.656412,0.343588
0.249352,0.137600,0.004420,0.000165,0.028900,0.578000,0.100000,1.000000,0.000000,0.245361,0.754639
0.021263,0.262851,0.017758,0.023964,0.178448,0.066230,0.131556,1.000000,1.000000,0.717583,0.282417
0.000910,0.017956,0.001120,0.038016,0.112700,0.429700,0.053300,1.000000,1.000000,0.648694,0.351306
0.061096,0.244100,0.021996,0.001171,0.091600,0.055870,0.091000,1.000000,1.000000,0.944264,0.055736
0.028744,0.408100,0.133953,0.022139,0.191000,0.063340,0.217000,1.000000,1.000000,0.901906,0.098094
0.001540,0.016830,0.000840,0.170130,0.163800,0.597400,0.098900,0.000000,0.000000,0.368038,0.631962
0.035249,0.314754,0.090459,0.000531,0.068858,0.039650,0.061300,0.000000,1.000000,0.930563,0.069437
0.050990,0.211800,0.077416,0.001980,0.104500,0.063050,0.124000,1.000000,1.000000,0.859330,0.140670
0.002447,0.050201,0.071520,0.078817,0.135100,0.578000,0.100000,0.000000,0.000000,0.014502,0.985498
0.022643,0.008060,0.002120,0.003577,0.062400,0.588000,0.089100,1.000000,1.000000,0.818435,0.181565
0.008480,0.059880,0.002740,0.122956,0.151000,0.654100,0.243000,0.000000,1.000000,0.810836,0.189164
0.000969,0.015170,0.001080,0.273051,0.184400,0.586600,0.100000,1.000000,0.000000,0.440217,0.559783
0.021927,0.100500,0.001260,0.003452,0.061800,0.585300,0.086800,0.000000,0.000000,0.480350,0.519650
0.001502,0.032750,0.000720,0.054071,0.122900,0.502400,0.073600,0.000000,0.000000,0.064432,0.935568
0.119677,0.322740,0.036800,0.000490,0.037900,0.607500,0.096900,0.000000,0.000000,0.038738,0.961262
0.006743,0.090104,0.124717,0.000988,0.080410,0.032280,0.032185,1.000000,1.000000,0.852367,0.147633
0.083009,0.485016,0.085513,0.004688,0.118675,0.071990,0.160283,1.000000,1.000000,0.815744,0.184256
0.059134,0.201900,0.023864,0.000333,0.066900,0.043748,0.074000,1.000000,1.000000,0.971450,0.028550
0.000581,0.018200,0.000750,0.541889,0.219100,0.598900,0.093300,0.000000,0.000000,0.083906,0.916094
0.009508,0.043720,0.001650,0.038661,0.113100,0.614400,0.166800,1.000000,1.000000,0.808950,0.191050
0.273715,0.970832,0.183071,0.000955,0.079727,0.059030,0.170581,1.000000,1.000000,0.749485,0.250515
0.251488,0.068000,0.001740,0.000155,0.028400,0.597900,0.090200,1.000000,0.000000,0.321246,0.678753
0.060379,0.229700,0.014981,0.000563,0.076300,0.045540,0.077000,1.000000,1.000000,0.967432,0.032568
0.057389,0.035430,0.001880,0.000641,0.040600,0.524200,0.085600,1.000000,1.000000,0.838424,0.161576
0.009919,0.043260,0.001320,0.011643,0.083800,0.568800,0.097100,1.000000,1.000000,0.879130,0.120870
0.044157,0.109100,0.077574,0.001434,0.096400,0.055990,0.110000,1.000000,1.000000,0.894543,0.105457
0.013061,0.032150,0.001450,0.006866,0.073400,0.583000,0.087600,1.000000,1.000000,0.762203,0.237797
0.016291,0.031760,0.000520,0.003548,0.062200,0.542500,0.079700,1.000000,1.000000,0.787249,0.212751
0.278124,0.039780,0.005860,0.000157,0.028600,0.579900,0.105000,1.000000,1.000000,0.535361,0.464639
0.009329,0.015720,0.001620,0.009960,0.080600,0.574900,0.086400,1.000000,1.000000,0.834250,0.165750
0.016004,0.040010,0.018010,0.002783,0.058600,0.528300,0.069500,0.000000,0.000000,0.138064,0.861936
0.007672,0.034510,0.000720,0.013874,0.087500,0.597200,0.080700,1.000000,1.000000,0.693914,0.306086
0.063839,0.158089,0.022844,0.003015,0.106276,0.058490,0.116353,1.000000,1.000000,0.926344,0.073656
0.203551,0.350189,0.105080,0.000036,0.035082,0.037280,0.053909,1.000000,1.000000,0.857021,0.142979
0.160019,0.054720,0.004280,0.000208,0.030600,0.537600,0.094000,1.000000,1.000000,0.840745,0.159255
0.025288,0.128600,0.022995,0.002288,0.108300,0.057402,0.119000,1.000000,1.000000,0.899094,0.100906
0.028891,0.223200,0.124627,0.000941,0.086700,0.036430,0.059000,1.000000,1.000000,0.970879,0.029121
0.022342,0.064610,0.005190,0.001814,0.052600,0.523700,0.070700,1.000000,1.000000,0.588960,0.411040
0.007836,0.109500,0.118563,0.017108,0.179100,0.059320,0.128000,0.000000,1.000000,0.787828,0.212172
0.047254,0.512300,0.176483,0.020450,0.187300,0.072200,0.215000,1.000000,1.000000,0.908266,0.091734
0.151577,0.025900,0.003670,0.001496,0.050200,0.685400,0.167400,0.000000,0.000000,0.349434,0.650566
0.062597,0.114770,0.002250,0.002301,0.055900,0.593400,0.150900,1.000000,1.000000,0.855701,0.144299
0.000589,0.022540,0.039510,0.349515,0.195900,0.559200,0.077100,0.000000,0.000000,0.012552,0.987448
0.065432,0.122384,0.059220,0.001358,0.049000,0.620100,0.104000,0.000000,0.000000,0.045526,0.954474
0.046080,0.314800,0.156586,0.006060,0.138200,0.066620,0.179000,1.000000,1.000000,0.916574,0.083426
0.001873,0.017626,0.031430,0.136223,0.155000,0.603100,0.100400,0.000000,0.000000,0.047668,0.952332
0.003627,0.017910,0.000790,0.025000,0.101400,0.541600,0.080000,1.000000,1.000000,0.782258,0.217742
0.005715,0.025242,0.002470,0.012303,0.085000,0.523700,0.082600,1.000000,1.000000,0.911146,0.088854
0.055698,0.223400,0.131629,0.001139,0.091000,0.057516,0.122000,1.000000,1.000000,0.943717,0.056283
0.026394,0.035730,0.003070,0.001349,0.048900,0.512900,0.076300,1.000000,1.000000,0.930287,0.069713
0.011083,0.062300,0.007340,0.035564,0.110800,0.512500,0.219600,0.000000,1.000000,0.792643,0.207357
0.080824,0.328400,0.027243,0.001405,0.095900,0.058786,0.124000,1.000000,1.000000,0.950175,0.049825
0.032527,0.068420,0.001260,0.001791,0.052500,0.566800,0.086800,1.000000,1.000000,0.789653,0.210347
0.009406,0.048820,0.001140,0.021936,0.098100,0.585500,0.126800,1.000000,1.000000,0.934022,0.065978
0.043724,0.141484,0.107279,0.025150,0.180615,0.080960,0.167777,0.000000,1.000000,0.777097,0.222903
0.001304,0.028239,0.000980,0.775920,0.239300,0.680200,0.152100,0.000000,0.000000,0.068151,0.931849
0.001214,0.035960,0.001180,1.080460,0.259900,0.653200,0.198700,0.000000,0.000000,0.081617,0.918383
0.007193,0.034070,0.001590,0.023236,0.099500,0.618500,0.099100,1.000000,1.000000,0.735455,0.264545
0.091721,0.716900,0.090288,0.002934,0.115200,0.049330,0.379000,1.000000,1.000000,0.876822,0.123178
0.027780,0.175300,0.159998,0.006095,0.138400,0.069760,0.171000,1.000000,1.000000,0.888160,0.111840
0.053555,0.055330,0.003100,0.008279,0.076900,0.603900,0.262200,1.000000,1.000000,0.862904,0.137096
0.024856,0.300164,0.365091,0.041354,0.204526,0.069330,0.159944,1.000000,1.000000,0.668815,0.331185
0.080215,0.320877,0.023381,0.000698,0.073709,0.051652,0.078462,1.000000,1.000000,0.964467,0.035533
0.028457,0.255600,0.064972,0.007590,0.146200,0.061120,0.130000,1.000000,1.000000,0.692265,0.307735
0.000952,0.040869,0.028440,0.202336,0.171300,0.566200,0.086300,0.000000,0.000000,0.015063,0.984937
0.036761,0.159820,0.001520,0.001200,0.047500,0.530500,0.082300,1.000000,0.000000,0.464401,0.535599
0.000755,0.033710,0.000190,0.005092,0.068000,0.325600,0.020700,0.000000,0.000000,0.144403,0.855597
0.015866,0.042500,0.001310,0.014118,0.087900,0.609900,0.130800,1.000000,1.000000,0.900402,0.099598
0.013474,0.044400,0.096786,0.000202,0.059000,0.035760,0.064000,1.000000,1.000000,0.886579,0.113421
0.002617,0.095545,0.162670,0.388511,0.201300,0.551000,0.264900,0.000000,0.000000,0.014541,0.985459
0.007991,0.036390,0.001530,0.015595,0.090100,0.570000,0.100600,1.000000,1.000000,0.902264,0.097736
0.659291,0.221060,0.004660,0.000253,0.032200,0.691700,0.183700,0.000000,0.000000,0.388477,0.611523
0.024328,0.061580,0.294020,0.001733,0.052000,0.528600,0.078000,0.000000,0.000000,0.113818,0.886182
0.011819,0.040170,0.002090,0.016838,0.091900,0.580300,0.132800,1.000000,1.000000,0.938425,0.061575
0.103559,0.354800,0.176401,0.001030,0.088700,0.058960,0.126000,1.000000,1.000000,0.886600,0.113400
0.173567,0.257071,0.097054,0.000177,0.052341,0.046970,0.076063,1.000000,1.000000,0.915059,0.084941
0.242037,0.110100,0.002110,0.000257,0.032300,0.608600,0.111600,1.000000,1.000000,0.536799,0.463201
0.006878,0.031990,0.001190,0.028951,0.105200,0.627400,0.106200,1.000000,1.000000,0.805530,0.194470
0.001014,0.012774,0.018590,0.011051,0.082700,0.364400,0.038900,1.000000,0.000000,0.344949,0.655051
0.001414,0.022850,0.000740,0.145820,0.157800,0.547000,0.099400,0.000000,0.000000,0.302413,0.697587
0.008508,0.034559,0.002600,0.016166,0.090900,0.576700,0.103000,1.000000,1.000000,0.938848,0.061152
0.033138,0.386300,0.081559,0.015683,0.175300,0.061530,0.136000,1.000000,1.000000,0.674489,0.325511
0.015285,0.060768,0.002700,0.012440,0.085200,0.576300,0.137400,1.000000,1.000000,0.961857,0.038143
0.035623,0.048450,0.002240,0.001767,0.052300,0.579900,0.087800,1.000000,1.000000,0.893274,0.106726
0.033814,0.076900,0.001490,0.002841,0.058900,0.612200,0.099600,1.000000,1.000000,0.759523,0.240477
0.062637,0.536400,0.177665,0.014530,0.157466,0.069692,0.204438,0.000000,1.000000,0.916151,0.083849
0.000608,0.055490,0.001340,2.537769,0.321900,0.707600,0.169100,0.000000,0.000000,0.055010,0.944990
0.005274,0.052910,0.000890,0.024968,0.101400,0.585100,0.091800,1.000000,1.000000,0.697804,0.302196
0.015444,0.020791,0.037580,0.006739,0.073100,0.589500,0.099100,0.000000,0.000000,0.046058,0.953942
0.065441,0.377700,0.141513,0.003182,0.117600,0.062320,0.176000,1.000000,1.000000,0.917240,0.082760
0.007736,0.050192,0.050460,0.009992,0.080600,0.562300,0.076300,0.000000,0.000000,0.044420,0.955580
0.131757,0.215703,0.019602,0.000026,0.032527,0.033490,0.038861,1.000000,1.000000,0.951228,0.048772
0.040434,0.338800,0.167752,0.008273,0.149400,0.065570,0.175000,1.000000,1.000000,0.931851,0.068149
0.010724,0.038439,0.039840,0.008864,0.078300,0.558200,0.090500,0.000000,0.000000,0.061127,0.938873
0.089654,0.189300,0.096378,0.000415,0.070700,0.059770,0.115000,1.000000,1.000000,0.926120,0.073880
0.007769,0.143000,0.032832,0.041803,0.224000,0.051900,0.096000,1.000000,0.000000,0.332137,0.667863
0.015297,0.229700,0.099184,0.034564,0.213600,0.066830,0.205000,1.000000,0.000000,0.448266,0.551734
0.036610,0.260474,0.133481,0.003052,0.106603,0.052710,0.094340,1.000000,1.000000,0.955334,0.044666
0.000739,0.012174,0.049080,1.854981,0.297800,0.586900,0.231300,0.000000,0.000000,0.046313,0.953687
0.010196,0.024470,0.001020,0.004518,0.066100,0.518200,0.066600,0.000000,1.000000,0.799370,0.200630
0.035381,0.244194,0.120729,0.005913,0.125770,0.060840,0.104244,0.000000,1.000000,0.900954,0.099046
0.002418,0.020744,0.002250,0.053584,0.122600,0.542200,0.088700,1.000000,1.000000,0.821701,0.178299
0.003276,0.022190,0.001710,0.048256,0.119500,0.581200,0.096300,1.000000,1.000000,0.759924,0.240076
0.061913,0.341640,0.017594,0.002191,0.098128,0.057840,0.092956,1.000000,1.000000,0.949199,0.050801
0.008586,0.033443,0.001840,0.050398,0.120800,0.616700,0.168900,1.000000,1.000000,0.728952,0.271048
0.033527,0.395791,0.111102,0.006432,0.128442,0.062450,0.101576,1.000000,1.000000,0.923111,0.076889
0.033687,0.301200,0.422321,0.098562,0.277500,0.075180,0.268000,0.000000,1.000000,0.505733,0.494267
0.036715,0.214900,0.106780,0.003241,0.118200,0.056180,0.154000,1.000000,1.000000,0.904968,0.095032
0.003736,0.174877,0.571070,0.428318,0.206300,0.546700,0.405500,0.000000,0.000000,0.024959,0.975041
0.012285,0.029960,0.002210,0.000839,0.043400,0.389100,0.056400,1.000000,1.000000,0.924406,0.075594
0.019495,0.080606,0.013929,0.000234,0.056078,0.034140,0.026019,1.000000,1.000000,0.962221,0.037779
0.003254,0.029903,0.001380,0.067556,0.130100,0.594500,0.108900,1.000000,1.000000,0.833949,0.166051
0.015747,0.192864,0.229576,0.000715,0.074164,0.032730,0.057996,1.000000,1.000000,0.718065,0.281935
0.273170,0.027010,0.002800,0.000408,0.036200,0.588000,0.165000,0.000000,1.000000,0.557604,0.442396
0.001149,0.041603,0.042030,0.192243,0.169000,0.585800,0.086700,0.000000,0.000000,0.006096,0.993904
0.009488,0.029575,0.002260,0.009359,0.079300,0.545500,0.092700,1.000000,1.000000,0.920296,0.079704
0.007971,0.012893,0.002270,0.007910,0.076000,0.523700,0.082600,1.000000,1.000000,0.898553,0.101447
0.038994,0.518573,0.152637,0.017032,0.163847,0.061520,0.186222,1.000000,1.000000,0.947228,0.052772
0.001387,0.038253,0.103410,1.112698,0.261900,0.720700,0.189400,0.000000,0.000000,0.016597,0.983403
0.379673,0.096620,0.001330,0.000088,0.024700,0.615600,0.082400,1.000000,0.000000,0.200110,0.799890
0.388135,0.594400,0.082070,0.000093,0.048600,0.047600,0.082000,1.000000,1.000000,0.898754,0.101246
0.005357,0.042858,0.124050,0.117213,0.149200,0.576800,0.205700,0.000000,0.000000,0.075522,0.924478
0.030678,0.211033,0.117997,0.000724,0.074408,0.039650,0.063657,1.000000,1.000000,0.966610,0.033390
0.032903,0.174653,0.075296,0.000371,0.062940,0.035790,0.056731,1.000000,1.000000,0.935513,0.064487
0.143172,0.545400,0.063756,0.005136,0.132600,0.075960,0.161000,1.000000,1.000000,0.819543,0.180457
0.008779,0.100852,0.061737,0.078819,0.240313,0.062100,0.146319,1.000000,0.000000,0.391505,0.608495
0.003147,0.036430,0.003450,0.563540,0.220900,0.518900,0.493000,1.000000,0.000000,0.354737,0.645263
0.012582,0.063750,0.001530,0.016741,0.091700,0.558700,0.142300,1.000000,1.000000,0.942730,0.057270
0.191047,0.325167,0.029365,0.000085,0.043573,0.041950,0.067509,1.000000,1.000000,0.963700,0.036300
0.130781,0.445413,0.033633,0.001032,0.081290,0.061530,0.102672,1.000000,1.000000,0.871833,0.128167
0.009467,0.109000,0.146661,0.012203,0.164600,0.057070,0.107000,1.000000,1.000000,0.845636,0.154364
0.017958,0.166600,0.077644,0.007185,0.144200,0.056584,0.261000,1.000000,0.000000,0.480886,0.519114
0.021613,0.128900,0.018673,0.003296,0.118700,0.052600,0.080000,1.000000,1.000000,0.906921,0.093079
0.374940,0.170849,0.004670,0.000499,0.038100,0.538200,0.290900,0.000000,0.000000,0.476133,0.523867
0.030477,0.102264,0.071420,0.002896,0.059200,0.552700,0.107300,0.000000,0.000000,0.106403,0.893597
0.180953,0.262700,0.120619,0.000372,0.068800,0.065098,0.180000,1.000000,1.000000,0.864323,0.135677
0.310613,0.025620,0.003040,0.000143,0.027900,0.606300,0.100100,0.000000,0.000000,0.313467,0.686533
0.043182,0.355700,0.138846,0.006588,0.141100,0.061393,0.208000,1.000000,1.000000,0.926029,0.073971
0.003171,0.027189,0.014370,0.070488,0.131400,0.606800,0.103400,0.000000,1.000000,0.659131,0.340869
0.040088,0.273710,0.115444,0.001652,0.091436,0.050070,0.079570,1.000000,1.000000,0.950555,0.049445
0.001569,0.115910,0.023410,0.193528,0.169300,0.624800,0.100200,0.000000,0.000000,0.022702,0.977298
0.285805,0.451400,0.031455,0.000209,0.054500,0.055557,0.092044,1.000000,1.000000,0.956995,0.043005
0.009310,0.034550,0.001210,0.016438,0.091300,0.580600,0.110100,1.000000,1.000000,0.928577,0.071423
0.012331,0.030664,0.002340,0.004799,0.067100,0.537600,0.080600,1.000000,1.000000,0.897935,0.102065
0.030960,0.054200,0.016630,0.000867,0.043800,0.494700,0.071400,0.000000,0.000000,0.310795,0.689205
0.026521,0.153000,0.112606,0.000158,0.055500,0.032470,0.034000,1.000000,1.000000,0.940600,0.059400
0.000946,0.017150,0.000860,0.243301,0.179000,0.595900,0.085900,0.000000,0.000000,0.111335,0.888665
0.013809,0.036130,0.001090,0.004450,0.065900,0.551500,0.076100,1.000000,1.000000,0.804068,0.195932
